Deze csv werd beperkt tot 2000 resultaten.
Meer gegevens kunnen gevonden worden door de parameter 'pagina' toe te voegen aan de zoekstring.
 Eerste pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=1
 Laatste pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=76
 Volgende pagina: https://inventaris.onroerenderfgoed.be/aanduidingsobjecten.csv?per_pagina=2000&pagina=2
id,type,naam,locatie,provincie,gemeente,deelgemeente,nummers,stijl,typologie,context,materiaal,plantensoort,datering,gga_motivatie,personen,gebeurtenissen,themas,geldig vanaf,geldig tot,geldigheid opmerkingen,besluiten,dataverantwoordelijke,toelatingsplichtige handelingen
128237,Vastgesteld bouwkundig erfgoed,Kapel Onze-Lieve-Vrouw Voorspraak,Grote-Kapellestraat (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,bedevaartkapellen,,,,tweede kwart 18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
89527,Vastgesteld bouwkundig erfgoed,Hoeve losse bestanddelen,Grote-Kapellestraat 36 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,traditioneel,"bakhuizen, boerenwoningen, boomgaarden, gevelniskapellen, hoeven met losse bestanddelen, schuren",,,,"eerste kwart 18de eeuw, vierde kwart 19de eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128235,Vastgesteld bouwkundig erfgoed,Hoeve met losse bestanddelen,Grote-Kapellestraat 36 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,traditioneel,"bakhuizen, boerenwoningen, boomgaarden, gevelniskapellen, hoeven met losse bestanddelen, schuren",,,,"eerste kwart 18de eeuw, vierde kwart 19de eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
96437,Vastgesteld bouwkundig erfgoed,Boerenwoning,Grote-Kapellestraat 47 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,boerenwoningen,,,,18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128236,Vastgesteld bouwkundig erfgoed,Boerenwoning,Grote-Kapellestraat 47 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,boerenwoningen,,,,18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
74326,Vastgesteld bouwkundig erfgoed,Molenaarswoning,Guldensporenplein 12 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,molenaarswoningen,,,,eerste helft 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
96033,Vastgesteld bouwkundig erfgoed,Hoeve,H. Sakramentstraat 1 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,"boerenwoningen, boomgaarden, hekken, hoeven, stallen",,,,19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
65824,Vastgesteld bouwkundig erfgoed,Boerenhuis Melskensgoed,Hageland 4 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,"aardappelkelders, boerenwoningen, hoeven, stallen",,,,tweede kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
80594,Vastgesteld bouwkundig erfgoed,Melkerij Sint-Antonius,Heirstraat 13 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"heiligenbeelden, zuivelfabrieken",,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128238,Vastgesteld bouwkundig erfgoed,Melkerij Sint-Antonius,Heirstraat 13 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"gevelniskapellen, zuivelfabrieken",,,,,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
78856,Vastgesteld bouwkundig erfgoed,Herberg De Tramstatie,Heirstraat 25 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,herbergen,,,,eerste helft 20ste eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128239,Vastgesteld bouwkundig erfgoed,Herberg De Tramstatie,Heirstraat 25 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,herbergen,,,,eerste helft 20ste eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
68615,Vastgesteld bouwkundig erfgoed,Pastorie van Lotenhulle,Heirstraat 27 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,pastorieën,,,,18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128240,Vastgesteld bouwkundig erfgoed,Pastorie van Lotenhulle,Heirstraat 27 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,pastorieën,,,,18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
92666,Vastgesteld bouwkundig erfgoed,Kasteel Ter Wallen,Heirstraat 33-35 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"aalpompen, bruggen, grotten, hekken, hovenierswoningen, koetshuizen, landhuizen, moestuinen, serres, vijvers, walgrachten",,,,19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128241,Vastgesteld bouwkundig erfgoed,Kasteeldomein Ter Wallen,Heirstraat 33-35 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"aalpompen, grotten, hekken, hovenierswoningen, koetshuizen, landhuizen, ommuurde moestuinen, private parken, serres, toegangsbruggen, vijvers, walgrachten",,,,19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
93925,Vastgesteld bouwkundig erfgoed,Tweegezinswoning,Heirstraat 41 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,boerenarbeiderswoningen,,,,19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
89382,Vastgesteld bouwkundig erfgoed,Boerenhuisje,Heirstraat 5 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,boerenwoningen,,,,18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128242,Vastgesteld bouwkundig erfgoed,Boerenwoning,Heirstraat 5 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,boerenwoningen,,,,18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
91356,Vastgesteld bouwkundig erfgoed,Herberg Het Meuleken en In den Hemel,Heirstraat 58-60 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"herbergen, serres",,,,"18de eeuw, 19de eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
55186,Vastgesteld bouwkundig erfgoed,Hoeve losse bestanddelen,Heirstraat 79 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"boerenwoningen, boomgaarden, hoeven, stallen",,,,vierde kwart 18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128243,Vastgesteld bouwkundig erfgoed,Hoeve met losse bestanddelen,Heirstraat 79 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"boerenwoningen, hoeven",,,,vierde kwart 18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
64023,Vastgesteld bouwkundig erfgoed,Hoeve 1732,Heirstraat 87 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"boerenwoningen, hoeven",,,,tweede kwart 18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
52024,Vastgesteld bouwkundig erfgoed,Goed te Vormezele,Heirstraat 88 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"bakhuizen, boerenwoningen, hoeven met losse bestanddelen, schuren, walgrachten",,,,"18de eeuw, 19de eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128244,Vastgesteld bouwkundig erfgoed,Goed te Vormezele,Heirstraat 88 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"bakhuizen, boerenwoningen, hoeven met losse bestanddelen, walgrachten",,,,18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
73578,Vastgesteld bouwkundig erfgoed,Hoeve losse bestanddelen,Heirstraat 91 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"boerenwoningen, hoeven met losse bestanddelen",,,,derde kwart 18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128245,Vastgesteld bouwkundig erfgoed,Hoeve met losse bestanddelen,Heirstraat 91 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"boerenwoningen, hoeven met losse bestanddelen",,,,derde kwart 18de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
66233,Vastgesteld bouwkundig erfgoed,Boerenhuis,Heirstraat 93 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"boerenwoningen, hoeven",,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
56447,Vastgesteld bouwkundig erfgoed,Hoevetje losse bestanddelen en kapelletje,Heirstraat 97 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"boerenwoningen, hoeven met losse bestanddelen, staakkapellen",,,,"18de eeuw, eerste helft 20ste eeuw",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128246,Vastgesteld bouwkundig erfgoed,Hoeve met losse bestanddelen en staakkapel,Heirstraat 97 (Aalter),Oost-Vlaanderen,Aalter,Lotenhulle,,,"boerenwoningen, hoeven met losse bestanddelen, staakkapellen",,,,"18de eeuw, eerste helft 20ste eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
128247,Vastgesteld bouwkundig erfgoed,Huizenblok,Hellestraat 15-17 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,"dorpswoningen, pastorieën",,,,"vierde kwart 19de eeuw, voor WO I",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
80901,Vastgesteld bouwkundig erfgoed,Huizenblok,Hellestraat 15-17 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,"dorpswoningen, pastorieën",,,,"vierde kwart 19de eeuw, voor WO I",,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
54445,Vastgesteld bouwkundig erfgoed,Dorpswoning,Hellestraat 4 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,dorpswoningen,,,,tweede helft 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
75962,Vastgesteld bouwkundig erfgoed,Huisje,Hoefijzer 19 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,cafés,,,,,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128248,Vastgesteld bouwkundig erfgoed,Café Sportvriend,Hoefijzer 19 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,cafés,,,,,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
128249,Vastgesteld bouwkundig erfgoed,Twee stadswoningen,Hoefijzer 58-60 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,stadswoningen,,,,vierde kwart 19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
79696,Vastgesteld bouwkundig erfgoed,Stadswoning en hoekhuis,Hoefijzer 58-60 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,stadswoningen,,,,vierde kwart 19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
94297,Vastgesteld bouwkundig erfgoed,Brouwerij met woonhuis,Hoefijzer 62-64 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,brouwerijen,,,,voor WO I,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128250,Vastgesteld bouwkundig erfgoed,Brouwerij,Hoefijzer 62-64 (Aalter),Oost-Vlaanderen,Aalter,Aalter,,,"brouwerijen, brouwerswoningen",,,,voor WO I,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
89354,Vastgesteld bouwkundig erfgoed,Boerenwoning,Hoekestraat 101 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,boerenwoningen,,,,19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
79628,Vastgesteld bouwkundig erfgoed,Hoeve losse bestanddelen,Hoekestraat 136 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,"boerenwoningen, boomgaarden, hagen, hekken, hekpijlers, hoeven met losse bestanddelen, schuren, stallen",,,,tweede helft 18de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128251,Vastgesteld bouwkundig erfgoed,Hoeve met losse bestanddelen,Hoekestraat 136 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,"boerenwoningen, boomgaarden, hagen, hekken, hekpijlers, hoeven met losse bestanddelen, niskapellen, schuren, stallen",,,,"derde kwart 19de eeuw, tweede helft 18de eeuw",,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
88983,Vastgesteld bouwkundig erfgoed,Hoeve losse bestanddelen,Hoekestraat 33 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,"boerenwoningen, hekken, hoeven met losse bestanddelen, schuren",,,,19de eeuw,,,"Vaststelling van de inventaris bouwkundig erfgoed 2009, Vaststelling van de inventaris bouwkundig erfgoed 2010, Vaststelling van de inventaris bouwkundig erfgoed 2011, Vaststelling van de inventaris bouwkundig erfgoed 2012, Vaststelling van de inventaris bouwkundig erfgoed 2013, Vaststelling van de inventaris bouwkundig erfgoed 2014",,2009-09-24,2023-06-20,,5825,Agentschap Onroerend Erfgoed,nee
128252,Vastgesteld bouwkundig erfgoed,Hoeve met losse bestanddelen,Hoekestraat 33 (Aalter),Oost-Vlaanderen,Aalter,Knesselare,,,"boerenwoningen, gevelniskapellen, hoeven met losse bestanddelen, schuren, stallen",,,,19de eeuw,,,Vaststelling van de inventaris bouwkundig erfgoed in de provincie Oost-Vlaanderen,,2023-06-20,,,15002,Agentschap Onroerend Erfgoed,nee
